id,time,mood,appCat.communication,appCat.other,sms,circumplex.valence,screen,appCat.entertainment,appCat.weather,appCat.social,appCat.game,appCat.office,call,appCat.builtin,appCat.finance,circumplex.arousal,activity,appCat.utilities,appCat.unknown,appCat.travel
AS14.09,2014-04-24 12:00:00,7.0,16.205,0.0,0.0,1.0,211.23200011253357,195.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215909090909091,0.0,0.0,0.0
AS14.09,2014-04-24 15:00:00,7.0,161.27100000000002,7.085,0.0,1.0,193.67899966239924,20.132,5.032,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-24 18:00:00,7.0,18.381,0.0,0.0,1.0,39.539999961853034,21.085,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.227272727272727,0.0,0.0,0.0
AS14.09,2014-04-24 21:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-25 11:00:00,7.0,107.122,0.0,0.0,1.0,285.58899998664856,165.099,0.0,0.0,0.0,0.0,0.0,9.157,0.0,0.0,0.5852272727272727,0.0,0.0,4.024
AS14.09,2014-04-25 14:00:00,7.0,7.217,7.062,0.0,1.0,82.01400017738335,176.18800000000002,14.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.0,52.939,0.0
AS14.09,2014-04-25 15:00:00,7.0,89.80099999999999,8.358,0.0,1.0,108.39900040626529,10.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-25 18:00:00,8.0,325.225,0.0,0.0,1.0,576.374000072479,476.69599999999997,0.0,0.0,0.0,0.0,0.0,4.023,47.889,1.0,0.25,0.0,18.320999999999998,0.0
AS14.09,2014-04-26 09:00:00,6.0,222.025,10.093,0.0,0.0,496.96800017356867,313.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.603030303030303,0.0,0.0,0.0
AS14.09,2014-04-26 20:00:00,9.0,94.488,28.673,0.0,2.0,546.0579996109008,134.477,25.462,8.226,0.0,0.0,0.0,51.055,203.255,1.0,1.9166666666666674,0.0,0.0,0.0
AS14.09,2014-04-26 21:00:00,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0681818181818182,0.0,0.0,0.0
AS14.09,2014-04-27 09:00:00,6.0,957.2339999999999,10.102,0.0,0.0,1251.2870004177096,270.043,0.0,0.0,0.0,0.0,0.0,23.677,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-27 12:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-27 15:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-27 18:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28 09:00:00,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28 12:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28 14:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28 18:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28 21:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29 09:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29 12:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29 15:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29 21:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30 09:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30 12:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30 15:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30 21:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01 09:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01 15:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01 18:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01 21:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02 09:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02 11:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02 17:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02 18:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02 21:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03 10:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03 15:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03 18:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03 21:00:00,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04 09:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04 12:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04 15:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04 18:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04 21:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-05 09:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-05 12:00:00,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-15 13:00:00,5.0,0.0,0.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-15 15:00:00,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-27 12:00:00,7.0,0.0,5.085,1.0,1.0,125.539000034332,5.233,0.0,120.445,0.0,0.0,12.0,6.945,0.0,-1.0,0.1682096567440539,0.0,0.0,0.0
AS14.12,2014-03-27 15:00:00,7.0,411.347,19.077,0.0,1.0,652.6350004673003,0.0,0.0,170.01,0.0,0.0,0.0,51.903,0.0,0.0,0.6190733243364822,0.0,0.0,0.0
AS14.12,2014-03-27 17:00:00,7.0,12.039,12.035,0.0,1.0,130.58299970626825,0.0,0.0,43.128,0.0,0.0,0.0,63.291999999999994,0.0,-1.0,0.1271186440677964,0.0,0.0,0.0
AS14.12,2014-03-27 21:00:00,7.0,187.88,17.407,0.0,1.0,2991.447000503545,202.154,0.0,2416.449,0.0,0.0,0.0,167.097,0.0,0.0,0.6869047619047624,0.0,0.0,0.0
AS14.12,2014-03-28 10:00:00,6.0,319.383,18.301,0.0,0.0,4126.700999975203,264.622,0.0,3129.124,0.0,0.0,0.0,656.922,0.0,-2.0,0.5356659905341445,5.052,0.0,0.0
AS14.12,2014-03-28 12:00:00,6.0,424.33299999999997,14.37,0.0,0.0,1501.1109998226175,81.509,0.0,696.656,0.0,0.0,1.0,697.843,0.0,1.0,0.241666666666667,0.0,0.0,0.0
AS14.12,2014-03-28 14:00:00,7.0,1208.797,15.051,0.0,1.0,407.2920002937318,0.0,0.0,13.034,0.0,0.0,0.0,1571.459,0.0,1.0,0.133333333333333,0.0,0.0,0.0
AS14.12,2014-03-28 20:00:00,8.0,521.1899999999999,34.356,0.0,2.0,4127.89800000191,3263.411,0.0,92.241,0.0,0.0,0.0,1310.0529999999999,0.0,0.0,1.091666666666667,0.0,0.0,0.0
AS14.12,2014-03-29 10:00:00,8.0,386.251,14.131,0.0,1.0,3305.4329991340655,252.0,0.0,1649.687,0.0,0.0,8.0,1325.035,0.0,1.0,1.837534435261708,14.169,0.0,96.06700000000001
AS14.12,2014-03-29 15:00:00,7.0,917.057,18.472,0.0,1.0,1653.6970005035394,919.529,0.0,648.766,0.0,0.0,5.0,2405.34,0.0,1.0,1.6317362016514556,8.12,0.0,0.0
AS14.12,2014-03-29 18:00:00,6.0,397.961,11.09,0.0,1.0,1236.1989998817437,45.239000000000004,0.0,75.621,0.0,0.0,0.0,3718.201,0.0,1.0,0.1452991452991453,0.0,0.0,5.051
AS14.12,2014-03-29 21:00:00,6.0,0.0,13.118,0.0,1.0,114.01999998092651,0.0,0.0,0.0,0.0,0.0,0.0,88.76599999999999,0.0,1.0,0.0945652173913043,0.0,12.11,0.0
AS14.12,2014-03-30 11:00:00,6.0,15.206,9.027,0.0,1.0,6603.48600029945,73.42099999999999,0.0,177.381,0.0,0.0,0.0,398.35699999999997,0.0,-2.0,0.4932108436594976,0.0,48.189,0.0
AS14.12,2014-03-30 11:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-30 14:00:00,6.0,139.34300000000002,20.185000000000002,0.0,0.0,983.5809998512262,226.786,0.0,508.581,0.0,0.0,0.0,88.514,0.0,1.0,0.26304347826087,0.0,0.0,0.0
AS14.12,2014-03-30 17:00:00,5.0,108.49900000000001,14.04,0.0,0.0,369.40900063514715,149.481,0.0,0.0,0.0,0.0,0.0,86.943,0.0,1.0,0.49999999999999967,10.100999999999999,0.0,0.0
AS14.12,2014-03-30 20:00:00,5.0,292.76599999999996,9.027,0.0,0.0,892.609999895096,19.142,0.0,303.367,0.0,0.0,1.0,232.316,0.0,-1.0,0.1412639491992343,5.016,0.0,0.0
AS14.12,2014-03-31 10:00:00,6.0,444.812,10.417,0.0,0.0,1147.2179999351508,127.469,0.0,0.0,0.0,17.189,0.0,535.69,11.04,-1.0,0.1964241231882953,0.0,0.0,0.0
AS14.12,2014-03-31 12:00:00,7.0,228.909,9.156,0.0,1.0,739.857000112534,142.492,0.0,245.983,0.0,0.0,0.0,112.962,0.0,1.0,0.0937297996121525,0.0,0.0,0.0
AS14.12,2014-03-31 14:00:00,7.0,19.164,7.108,0.0,1.0,229.72000026702884,82.903,0.0,59.20100000000001,0.0,0.0,0.0,85.828,0.0,0.0,0.1668767507002804,0.0,0.0,0.0
AS14.12,2014-03-31 17:00:00,7.0,0.0,8.021,0.0,1.0,23.925999879837057,5.031000000000001,0.0,0.0,0.0,0.0,1.0,10.802,0.0,1.0,0.0336846603047998,0.0,0.0,0.0
AS14.12,2014-03-31 21:00:00,5.0,64.348,8.178,0.0,-1.0,1167.8389999866488,76.834,0.0,137.484,0.0,0.0,0.0,158.904,0.0,1.0,1.294117647058823,0.0,0.0,721.235
AS14.12,2014-04-01 10:00:00,6.0,114.41799999999999,15.094,0.0,0.0,1031.4119994640353,18.076,0.0,497.003,11.03,0.0,0.0,254.195,0.0,0.0,0.076641995196676,0.0,0.0,51.164
AS14.12,2014-04-01 11:00:00,6.0,0.0,8.102,0.0,1.0,19.0220000743866,0.0,0.0,0.0,0.0,0.0,0.0,10.769,0.0,1.0,0.126050420168067,0.0,0.0,0.0
AS14.12,2014-04-01 14:00:00,6.0,588.558,8.026,0.0,0.0,2716.4969997406015,105.357,0.0,1752.486,0.0,0.0,0.0,229.817,0.0,0.0,0.8704481792717087,0.0,0.0,68.079
AS14.12,2014-04-01 17:00:00,7.0,1594.336,9.026,0.0,1.0,2803.8030002117157,222.026,0.0,226.914,0.0,0.0,1.0,243.92600000000002,0.0,1.0,1.112234724398234,0.0,0.0,0.0
AS14.12,2014-04-01 21:00:00,7.0,577.8580000000001,10.37,0.0,1.0,1217.7120003700254,139.287,0.0,190.591,0.0,0.0,1.0,414.412,0.0,0.0,0.5080645413126232,0.0,0.0,0.0
AS14.12,2014-04-02 10:00:00,6.0,215.327,9.122,0.0,0.0,2177.16299891472,284.622,0.0,1111.53,3.766,0.0,0.0,401.85,55.378,0.0,1.253921568627451,0.0,0.0,0.0
AS14.12,2014-04-02 12:00:00,6.0,0.0,9.028,0.0,0.0,732.8520002365108,0.0,0.0,481.593,0.0,0.0,1.0,241.449,0.0,0.0,0.780459770114943,0.0,0.0,0.0
AS14.12,2014-04-02 14:00:00,6.0,2172.759,11.032,0.0,0.0,3201.081999778743,359.52399999999994,0.0,437.157,0.0,0.0,0.0,194.441,0.0,-1.0,0.4523925272588376,0.0,0.0,25.71
AS14.12,2014-04-02 17:00:00,6.0,42.22,8.022,0.0,1.0,254.89500045776333,0.0,0.0,151.616,0.0,0.0,0.0,52.396,0.0,0.0,0.45622995877233097,0.0,0.0,0.0
AS14.12,2014-04-02 22:00:00,6.0,14.139,11.26,0.0,0.0,7995.094000577923,399.571,0.0,920.499,0.0,277.006,2.0,193.918,0.0,-1.0,1.133779166479342,0.0,0.0,0.0
AS14.12,2014-04-03 09:00:00,6.0,473.101,38.437,0.0,0.0,3156.8079991340624,237.41899999999998,0.0,1455.031,0.0,120.49600000000001,0.0,956.2270000000001,262.118,-1.0,0.476540616246498,0.0,0.0,0.0
AS14.12,2014-04-03 12:00:00,6.0,441.733,6.072,0.0,1.0,1092.002000570298,35.059,0.0,361.336,0.0,0.0,0.0,164.428,0.0,0.0,0.658333333333333,0.0,0.0,161.456
AS14.12,2014-04-03 14:00:00,7.0,953.235,10.066,0.0,1.0,1510.1890008449557,258.767,0.0,934.298,0.0,0.0,0.0,129.541,0.0,1.0,0.785994397759104,0.0,0.0,212.33
AS14.12,2014-04-03 18:00:00,4.0,908.992,7.02,0.0,-1.0,3668.742000341414,259.126,0.0,1257.425,0.0,848.027,3.0,376.328,0.0,1.0,1.721008403361345,0.0,0.0,0.0
AS14.12,2014-04-03 23:00:00,4.0,10.036999999999999,8.167,0.0,-1.0,1214.666000366211,299.06,0.0,644.157,0.0,0.0,0.0,803.147,0.0,1.0,0.1676470588235294,0.0,0.0,0.0
AS14.12,2014-04-04 13:00:00,6.0,17.176,9.305,0.0,0.0,831.2969999313353,179.75,0.0,502.441,0.0,0.0,0.0,122.455,0.0,0.0,0.13333333333333341,0.0,0.0,0.0
AS14.12,2014-04-04 15:00:00,6.0,158.493,19.396,0.0,0.0,1037.2370004653935,0.0,0.0,33.119,0.0,497.057,0.0,191.419,0.0,2.0,0.725988700564972,0.0,0.0,137.631
AS14.12,2014-04-04 18:00:00,7.0,722.935,9.024,3.0,1.0,2786.8649997711186,285.091,0.0,517.123,0.0,28.08,8.0,622.209,0.0,1.0,1.702966101694915,0.0,0.0,601.302
AS14.12,2014-04-04 21:00:00,7.0,25.127000000000002,10.036,0.0,1.0,1074.8929989337912,0.0,0.0,90.403,0.0,0.0,0.0,9.027999999999999,0.0,0.0,0.0420168067226891,0.0,0.0,940.145
AS14.12,2014-04-05 09:00:00,6.0,356.468,7.044,1.0,0.0,2645.8739998340607,159.935,0.0,1629.938,0.0,0.0,0.0,1102.089,0.0,-1.0,1.3273227935241902,0.0,0.0,10.039000000000001
AS14.12,2014-04-05 12:00:00,7.0,111.82300000000001,38.226,0.0,1.0,1122.8050010204317,0.0,0.0,619.503,4.009,0.0,0.0,187.427,0.0,0.0,0.902521008403361,0.0,0.0,185.395
AS14.12,2014-04-05 15:00:00,4.0,56.33,7.022,0.0,-1.0,1336.0110001564033,244.466,0.0,799.586,0.0,0.0,1.0,409.55699999999996,0.0,1.0,1.3045577553055123,0.0,0.0,28.689
AS14.12,2014-04-05 18:00:00,7.0,0.0,8.194,0.0,1.0,1167.6569993495943,875.639,0.0,145.5,0.0,0.0,2.0,138.289,0.0,0.0,0.3714870346226275,0.0,0.0,0.0
AS14.12,2014-04-05 21:00:00,7.0,0.0,6.201,0.0,1.0,216.1799998283382,171.836,0.0,0.0,0.0,0.0,0.0,38.097,0.0,0.0,0.3516970331136302,0.0,0.0,0.0
AS14.12,2014-04-06 10:00:00,7.0,26.218,7.148,0.0,1.0,394.7700004577632,0.0,0.0,210.916,0.0,0.0,0.0,110.599,39.611000000000004,-1.0,0.15098632673408352,0.0,0.0,0.0
AS14.12,2014-04-06 12:00:00,5.0,0.0,10.061,0.0,0.0,657.0799996852868,420.586,0.0,197.977,0.0,0.0,0.0,24.239,0.0,1.0,0.0166666666666667,0.0,0.0,0.0
AS14.12,2014-04-06 19:00:00,7.0,0.0,14.041,0.0,1.0,451.5789999961855,0.0,0.0,149.501,0.0,0.0,0.0,292.3,0.0,1.0,0.9582305361348674,0.0,0.0,0.0
AS14.12,2014-04-06 20:00:00,6.0,48.217,6.185,0.0,1.0,548.4069998264314,118.82900000000001,0.0,345.181,0.0,0.0,0.0,29.643,0.0,0.0,0.411764705882353,0.0,0.0,0.0
AS14.12,2014-04-07 09:00:00,6.0,117.76400000000001,9.058,0.0,1.0,1705.108000278472,96.91,0.0,495.606,0.0,5.036,0.0,1019.879,0.0,1.0,1.1293862201477913,4.213,0.0,346.34400000000005
AS14.12,2014-04-07 13:00:00,7.0,165.059,6.265,0.0,1.0,2227.857999801637,417.573,0.0,1058.2269999999999,0.0,0.0,0.0,205.679,0.0,0.0,0.8992937853107342,18.538,0.0,144.72400000000002
AS14.12,2014-04-07 15:00:00,7.0,77.543,9.235,0.0,1.0,793.2940008640289,27.518,0.0,411.712,0.0,0.0,0.0,260.424,16.266,0.0,0.692307692307692,0.0,0.0,82.667
AS14.12,2014-04-07 18:00:00,6.0,66.226,9.023,0.0,1.0,528.6459999084472,9.028,0.0,212.865,0.0,0.0,0.0,190.116,0.0,0.0,0.5923669467787115,20.147,0.0,21.194
AS14.12,2014-04-07 21:00:00,6.0,336.584,15.073999999999998,0.0,1.0,1464.9370002746584,323.872,0.0,641.755,108.33800000000001,0.0,0.0,38.807,0.0,0.0,0.3253698173484272,0.0,0.0,0.0
AS14.12,2014-04-08 13:00:00,7.0,220.398,30.177,0.0,1.0,1539.7139999866495,117.2,0.0,633.817,0.0,0.0,0.0,1738.6930000000002,33.113,1.0,1.151396999477758,0.0,0.0,117.344
AS14.12,2014-04-08 15:00:00,6.0,273.2,9.186,0.0,0.0,1898.4900007247916,141.386,0.0,1362.498,0.0,0.0,0.0,111.739,0.0,-1.0,0.625053411194987,0.0,0.0,0.0
AS14.12,2014-04-08 18:00:00,6.0,695.952,7.025,0.0,0.0,2497.6859996318817,921.8489999999999,0.0,212.57100000000003,0.0,98.882,1.0,365.638,196.12099999999998,0.0,0.6956582633053222,0.0,0.0,0.0
AS14.12,2014-04-08 21:00:00,6.0,56.205,11.029,0.0,0.0,352.2100000381476,0.0,0.0,205.322,0.0,0.0,0.0,79.379,0.0,0.0,0.12605042016806678,0.0,0.0,0.0
AS14.12,2014-04-09 11:00:00,5.0,168.907,7.305,0.0,-1.0,2670.6239998340607,272.33299999999997,0.0,1571.078,0.0,0.0,1.0,28506.162999999997,0.0,0.0,1.8609943977591032,8.038,0.0,0.0
AS14.12,2014-04-09 12:00:00,5.0,444.923,7.034,0.0,-1.0,752.8129999637604,0.0,0.0,141.362,0.0,0.0,0.0,155.261,0.0,0.0,0.341666666666667,0.0,0.0,0.0
AS14.12,2014-04-09 14:00:00,6.0,262.058,10.407,0.0,0.0,1087.0209996700291,306.281,0.0,236.872,0.0,0.0,0.0,429.161,0.0,0.0,0.3249999999999997,4.141,0.0,65.869
AS14.12,2014-04-09 18:00:00,5.0,807.942,7.048,0.0,0.0,3220.451999425888,336.801,0.0,968.992,179.81300000000002,37.25,0.0,534.142,0.0,0.0,0.94301301415408,0.0,0.0,0.0
AS14.12,2014-04-10 08:00:00,6.0,238.881,16.521,0.0,1.0,6129.027999162674,1694.5720000000001,0.0,2560.244,0.0,142.697,0.0,2268.231,38.118,0.0,1.1550341649045537,5.217,0.0,0.0
AS14.12,2014-04-10 12:00:00,6.0,267.513,8.069,0.0,0.0,1350.047999382019,159.618,0.0,510.297,0.0,0.0,0.0,573.817,0.0,0.0,0.7639640602003517,0.0,0.0,0.0
AS14.12,2014-04-10 15:00:00,6.0,50.062,18.593,0.0,0.0,1000.2850000858303,0.0,0.0,804.9689999999999,0.0,0.0,0.0,126.224,0.0,1.0,0.9517553302312665,0.0,0.0,0.0
AS14.12,2014-04-10 18:00:00,7.0,74.49000000000001,14.229,0.0,1.0,3438.02899956703,89.686,0.0,2984.718,5.149,0.0,0.0,529.269,0.0,0.0,0.7980374200962441,0.0,0.0,0.0
AS14.12,2014-04-10 22:00:00,7.0,0.0,6.207,0.0,1.0,277.02300047874456,0.0,0.0,67.84100000000001,0.0,0.0,0.0,228.238,0.0,0.0,0.27859883083668247,0.0,0.0,0.0
AS14.12,2014-04-11 10:00:00,6.0,155.486,9.034,0.0,1.0,1272.2430002689373,246.376,0.0,424.881,0.0,0.0,1.0,213.24800000000002,0.0,-2.0,0.042016806722688996,0.0,0.0,0.0
AS14.12,2014-04-11 11:00:00,7.0,0.0,11.055,0.0,1.0,22.3269999027252,0.0,0.0,0.0,0.0,0.0,0.0,3128.25,0.0,-1.0,0.116666666666667,0.0,0.0,0.0
AS14.12,2014-04-11 15:00:00,7.0,54.48,8.043,0.0,1.0,987.9079999923707,114.358,0.0,118.391,0.0,0.0,1.0,848.147,0.0,0.0,0.266666666666667,0.0,0.0,0.0
AS14.12,2014-04-11 17:00:00,7.0,58.315,8.231,0.0,1.0,699.5439991950996,0.0,0.0,309.066,0.0,0.0,0.0,89.604,0.0,0.0,0.7176328158381999,0.0,0.0,232.482
AS14.12,2014-04-11 21:00:00,6.0,56.4,10.032,0.0,1.0,1125.3739998340611,115.623,0.0,801.177,0.0,0.0,0.0,142.081,0.0,1.0,0.45660678064329163,0.0,0.0,0.0
AS14.12,2014-04-12 11:00:00,6.0,0.0,8.192,0.0,0.0,3045.050998687744,297.674,0.0,1991.6589999999999,0.0,0.0,0.0,6282.079,0.0,-1.0,0.5137415760238078,9.054,0.0,0.0
AS14.12,2014-04-12 12:00:00,7.0,680.6600000000001,12.047,0.0,1.0,1447.407000064849,0.0,0.0,326.361,0.0,0.0,0.0,177.742,0.0,-1.0,0.027027027027027,0.0,0.0,0.0
AS14.12,2014-04-12 15:00:00,7.0,75.666,8.079,0.0,1.0,546.7790002822873,72.244,0.0,308.689,0.0,0.0,0.0,81.705,0.0,1.0,0.149373040752351,0.0,0.0,0.0
AS14.12,2014-04-12 18:00:00,7.0,390.852,6.182,0.0,1.0,510.03999972343394,49.169,0.0,0.0,0.0,0.0,0.0,63.834,0.0,1.0,0.1504237288135593,0.0,0.0,0.0
AS14.12,2014-04-12 20:00:00,7.0,300.704,8.093,0.0,1.0,582.492999792099,29.677,0.0,73.39099999999999,0.0,0.0,0.0,232.66,0.0,0.0,0.7715494447382341,3.014,0.0,166.563
AS14.12,2014-04-13 10:00:00,6.0,566.971,38.505,0.0,0.0,3987.643000841141,711.099,0.0,1003.516,0.0,11.059,0.0,1751.276,0.0,1.0,1.2332066607810321,0.0,0.0,455.632
AS14.12,2014-04-13 12:00:00,6.0,37.466,11.242,0.0,0.0,1205.4900002479567,97.11,0.0,769.179,0.0,0.0,0.0,143.779,0.0,0.0,0.12542372881355932,0.0,0.0,0.0
AS14.12,2014-04-13 14:00:00,7.0,721.9159999999999,18.082,0.0,1.0,1406.2910006046295,284.827,0.0,326.197,0.0,0.0,0.0,55.356,0.0,0.0,0.1583333333333333,0.0,0.0,0.0
AS14.12,2014-04-13 18:00:00,5.0,379.88,14.288,0.0,0.0,1683.1219999790192,0.0,0.0,803.615,0.0,45.218,1.0,229.292,0.0,0.0,0.4444772824383995,0.0,0.0,0.0
AS14.12,2014-04-13 20:00:00,4.0,231.284,14.216,0.0,-1.0,434.78600049018934,29.183,0.0,100.402,0.0,0.0,0.0,115.544,0.0,2.0,0.2583333333333337,0.0,0.0,0.0
AS14.12,2014-04-14 09:00:00,6.0,246.742,12.234,0.0,0.0,5115.6280019283295,1228.193,0.0,2411.9519999999998,0.0,0.0,2.0,960.8870000000001,0.0,-1.0,1.2666560169602772,5.019,0.0,130.934
